Source.Name,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2013.csv,2013-07-22,EQ,1741,1758.8,1728.3,1742.8,1747.85,1746.5,1746.02,"1,759.00","1,055.00",1487386,2597009148,"43,813"
2013.csv,2013-07-19,EQ,1719,1759,1700,1660.4,1743,1742.8,1738.01,"1,759.00","1,055.00",4275402,7430699822,"1,31,525"
2013.csv,2013-07-18,EQ,1680,1692.3,1644,1678.5,1658.5,1660.4,1663.84,"1,692.30","1,055.00",1722766,2866403427,"82,338"
2013.csv,2013-07-17,EQ,1645.05,1684.95,1645.05,1649.35,1675,1678.5,1674.44,"1,684.95","1,055.00",1499625,2511029103,"52,818"
2013.csv,2013-07-16,EQ,1625,1666.35,1617.6,1641.75,1647,1649.35,1650.53,"1,666.35","1,055.00",1112493,1836203944,"39,701"
2013.csv,2013-07-15,EQ,1601.1,1647.3,1599.3,1609.85,1640,1641.75,1634.96,"1,647.30","1,055.00",1030285,1684478564,"57,355"
2013.csv,2013-07-12,EQ,1595,1624.8,1579.3,1564.55,1610,1609.85,1607.04,"1,624.80","1,055.00",1625768,2612680639,"77,332"
2013.csv,2013-07-11,EQ,1520,1570,1520,1511.95,1560,1564.55,1551.39,"1,597.60","1,055.00",1167637,1811457432,"58,336"
2013.csv,2013-07-10,EQ,1510,1526.8,1498,1504.9,1519,1511.95,1510.17,"1,597.60","1,055.00",661312,998690768.3,"44,391"
2013.csv,2013-07-09,EQ,1495.3,1521.75,1495.3,1506.65,1504.15,1504.9,1507.34,"1,597.60","1,055.00",548663,827023030.6,"31,904"
2013.csv,2013-07-08,EQ,1528,1535,1500,1530.2,1507,1506.65,1517.4,"1,597.60","1,055.00",829398,1258530157,"44,702"
2013.csv,2013-07-05,EQ,1542,1558,1522,1538.3,1529,1530.2,1540.98,"1,597.60","1,055.00",646506,996254176.7,"33,664"
2013.csv,2013-07-04,EQ,1490.85,1541,1490,1489.8,1540,1538.3,1522.88,"1,597.60","1,055.00",958530,1459725830,"35,318"
2013.csv,2013-07-03,EQ,1497.7,1519,1465,1500.55,1485,1489.8,1491.55,"1,597.60","1,055.00",765453,1141708976,"48,225"
2013.csv,2013-07-02,EQ,1493.1,1508.5,1486.65,1492.35,1500,1500.55,1497.24,"1,597.60","1,055.00",828621,1240644825,"28,099"
2013.csv,2013-07-01,EQ,1512,1516.7,1483.4,1518.15,1489,1492.35,1495.42,"1,597.60","1,055.00",677326,1012885600,"36,062"
2013.csv,2013-06-28,EQ,1495,1524.3,1458.2,1491.9,1521,1518.15,1499.03,"1,597.60","1,055.00",2408548,3610485523,"1,23,933"
2013.csv,2013-06-27,EQ,1447.8,1497,1442,1437.7,1485,1491.9,1472.05,"1,597.60","1,055.00",1910339,2812117984,"65,973"
2013.csv,2013-06-26,EQ,1396.9,1447.75,1381.05,1392.3,1446,1437.7,1422.62,"1,597.60","1,055.00",1163244,1654857667,"55,304"
2013.csv,2013-06-25,EQ,1413.5,1427.1,1380.7,1410.7,1391,1392.3,1413.83,"1,597.60","1,055.00",930274,1315244839,"53,885"
2013.csv,2013-06-24,EQ,1415,1434.1,1400.1,1422.25,1412.9,1410.7,1418.87,"1,597.60","1,055.00",944582,1340239273,"51,312"
2013.csv,2013-06-21,EQ,1408.8,1431.85,1408,1404.5,1422,1422.25,1421.39,"1,597.60","1,055.00",1424112,2024223029,"51,685"
2013.csv,2013-06-20,EQ,1421,1433.15,1399.1,1427.7,1399.1,1404.5,1420.04,"1,597.60","1,055.00",2086439,2962832291,"99,552"
2013.csv,2013-06-19,EQ,1454.9,1454.9,1423.55,1443.8,1424.25,1427.7,1431.67,"1,597.60","1,055.00",1069894,1531740349,"54,286"
2013.csv,2013-06-18,EQ,1455,1460,1440.15,1452.45,1442.05,1443.8,1446.82,"1,597.60","1,055.00",1145764,1657716390,"35,144"
2013.csv,2013-06-17,EQ,1453,1465,1428,1450.7,1451.8,1452.45,1445.11,"1,597.60","1,055.00",1292081,1867204502,"33,543"
2013.csv,2013-06-14,EQ,1448,1457.25,1431,1445.65,1454,1450.7,1445.98,"1,597.60","1,055.00",1552998,2245611751,"50,954"
2013.csv,2013-06-13,EQ,1460,1464,1435.1,1468.1,1439,1445.65,1449.19,"1,597.60","1,055.00",1575671,2283449224,"37,679"
2013.csv,2013-06-12,EQ,1494.1,1495.1,1462.05,1501.55,1470.85,1468.1,1472.95,"1,597.60","1,055.00",2402977,3539454358,"40,672"
2013.csv,2013-06-11,EQ,1530.2,1542,1492,1525.05,1494.85,1501.55,1518.72,"1,597.60","1,055.00",1102734,1674743488,"50,255"
2013.csv,2013-06-10,EQ,1525.05,1544.7,1519.1,1518.95,1529.15,1525.05,1532.04,"1,597.60","1,055.00",1680215,2574158334,"49,431"
2013.csv,2013-06-07,EQ,1470.1,1539,1468,1470.75,1522.6,1518.95,1514.43,"1,597.60","1,055.00",1775422,2688751636,"94,737"
2013.csv,2013-06-06,EQ,1453.7,1478.5,1452.05,1467.8,1472,1470.75,1469.36,"1,597.60","1,055.00",1270226,1866415603,"61,001"
2013.csv,2013-06-05,EQ,1461.1,1472.65,1452.7,1465.35,1472.4,1467.8,1464.41,"1,597.60","1,055.00",864338,1265747023,"51,676"
2013.csv,2013-06-04,EQ,1460,1473.9,1450.15,1469.4,1464,1465.35,1462.21,"1,597.60","1,055.00",652660,954328224.1,"31,601"
2013.csv,2013-06-03,EQ,1504,1507,1457.1,1498.45,1470,1469.4,1473.07,"1,597.60","1,055.00",1548806,2281500481,"82,050"
2013.csv,2013-05-31,EQ,1491,1509.25,1476.75,1499.4,1501,1498.45,1497.66,"1,597.60","1,055.00",964934,1445147071,"51,533"
2013.csv,2013-05-30,EQ,1500,1512,1487,1497.35,1508,1499.4,1500.02,"1,597.60","1,055.00",1204173,1806278569,"38,970"
2013.csv,2013-05-29,EQ,1516,1527.5,1485.1,1514.1,1495,1497.35,1506.63,"1,597.60","1,055.00",726019,1093844998,"45,348"
2013.csv,2013-05-28,EQ,1498,1516.5,1490.3,1498,1514.9,1514.1,1504.57,"1,597.60","1,055.00",700127,1053386805,"41,250"
2013.csv,2013-05-27,EQ,1469.5,1500,1460,1469.55,1490.55,1498,1488.71,"1,597.60","1,055.00",1011932,1506473755,"59,991"
2013.csv,2013-05-24,EQ,1500,1502.95,1463.6,1492.7,1472,1469.55,1475.82,"1,597.60","1,055.00",793306,1170774984,"33,979"
2013.csv,2013-05-23,EQ,1495,1526.75,1478.35,1498.4,1496,1492.7,1499.76,"1,597.60","1,055.00",1531981,2297596221,"74,633"
2013.csv,2013-05-22,EQ,1498,1509.15,1492.3,1492.85,1496.7,1498.4,1499.31,"1,597.60","1,055.00",923472,1384575135,"63,862"
2013.csv,2013-05-21,EQ,1465,1502,1465,1472.4,1493,1492.85,1493.43,"1,597.60","1,055.00",949216,1417590016,"64,722"
2013.csv,2013-05-20,EQ,1471.25,1478,1461,1473.8,1477.7,1472.4,1467.92,"1,597.60","1,055.00",692752,1016902643,"44,647"
2013.csv,2013-05-17,EQ,1455,1478.5,1454.1,1454.05,1469.05,1473.8,1468.14,"1,597.60","1,055.00",1450100,2128947639,"70,270"
2013.csv,2013-05-16,EQ,1469,1469,1447.45,1471.55,1455.8,1454.05,1453.49,"1,597.60","1,055.00",1207826,1755560378,"69,868"
2013.csv,2013-05-15,EQ,1458.1,1477.2,1450,1457.95,1462,1471.55,1462.78,"1,597.60","1,055.00",1782963,2608084626,"73,380"
2013.csv,2013-05-14,EQ,1455.1,1470.55,1443.75,1451.6,1458,1457.95,1460.07,"1,597.60","1,055.00",1125050,1642646149,"76,618"
2013.csv,2013-05-13,EQ,1480,1481,1445.7,1489.65,1451.6,1451.6,1459.89,"1,597.60","1,055.00",931249,1359524179,"77,054"
2013.csv,2013-05-11,EQ,1495,1495,1486.1,1495.9,1486.7,1489.65,1489.61,"1,597.60","1,055.00",28017,41734524.95,"1,332"
2013.csv,2013-05-10,EQ,1498.45,1510.9,1491.1,1498.45,1494,1495.9,1499.13,"1,597.60","1,055.00",569857,854287860.3,"40,438"
2013.csv,2013-05-09,EQ,1483.2,1503.45,1483,1480.1,1500,1498.45,1498.15,"1,597.60","1,055.00",974850,1460469843,"53,116"
2013.csv,2013-05-08,EQ,1472,1487.8,1470,1471.6,1479.8,1480.1,1480.71,"1,597.60","1,055.00",884065,1309045680,"42,493"
2013.csv,2013-05-07,EQ,1467.1,1478.85,1457.4,1467.2,1469.3,1471.6,1468.34,"1,597.60","1,055.00",1130090,1659351880,"56,771"
2013.csv,2013-05-06,EQ,1420,1472.4,1420,1418.5,1465.05,1467.2,1454.27,"1,597.60","1,055.00",1863559,2710126273,"69,362"
2013.csv,2013-05-03,EQ,1426,1447.25,1407.9,1433.9,1420,1418.5,1427.14,"1,597.60","1,055.00",1820895,2598667525,"80,880"
2013.csv,2013-05-02,EQ,1373.5,1438.8,1373.5,1378.4,1425,1433.9,1417.25,"1,597.60","1,055.00",2815163,3989795668,"1,65,856"
2013.csv,2013-04-30,EQ,1368,1382,1365,1370.75,1376.35,1378.4,1373.15,"1,597.60","1,055.00",2010285,2760426714,"80,918"
2013.csv,2013-04-29,EQ,1365,1384.7,1365,1369.35,1370.7,1370.75,1374.34,"1,597.60","1,055.00",1984458,2727320979,"81,023"
2013.csv,2013-04-26,EQ,1393,1393.45,1365.1,1402.3,1366.95,1369.35,1374.51,"1,597.60","1,047.65",2377038,3267258398,"1,04,206"
2013.csv,2013-04-25,EQ,1430.55,1430.55,1398.65,1430.55,1401,1402.3,1407.35,"1,597.60","1,047.65",3964597,5579555872,"1,13,292"
2013.csv,2013-04-23,EQ,1424.45,1448,1424,1425.3,1428.95,1430.55,1433.21,"1,597.60","1,047.65",1692085,2425121217,"73,350"
2013.csv,2013-04-22,EQ,1446,1459.8,1425,1452.75,1425,1425.3,1434.07,"1,597.60","1,047.65",1481242,2124199931,"64,835"
2013.csv,2013-04-18,EQ,1487.95,1494.9,1427.45,1456.65,1443.1,1452.75,1451.3,"1,597.60","1,047.65",4277229,6207540646,"1,44,508"
2013.csv,2013-04-17,EQ,1495,1499,1431,1483.15,1459.85,1456.65,1460.8,"1,597.60","1,047.65",2639502,3855792428,"82,601"
2013.csv,2013-04-16,EQ,1470,1493.45,1457.95,1472.45,1480,1483.15,1473.05,"1,597.60","1,047.65",1535791,2262294347,"58,907"
2013.csv,2013-04-15,EQ,1513.5,1514,1448.35,1511.75,1473,1472.45,1473.83,"1,597.60","1,047.65",2695748,3973067271,"1,00,925"
2013.csv,2013-04-12,EQ,1481.9,1524.5,1478.35,1536.9,1512,1511.75,1504.87,"1,597.60","1,047.65",2516030,3786309763,"95,542"
2013.csv,2013-04-11,EQ,1540,1550.1,1520.7,1530.45,1537.75,1536.9,1537.21,"1,597.60","1,047.65",1122329,1725256806,"45,986"
2013.csv,2013-04-10,EQ,1509.9,1538.9,1501,1497.4,1536.75,1530.45,1518.34,"1,597.60","1,047.65",1023142,1553477093,"54,754"
2013.csv,2013-04-09,EQ,1480,1513,1477.6,1480.75,1500,1497.4,1498.57,"1,597.60","1,047.65",836177,1253072612,"28,130"
2013.csv,2013-04-08,EQ,1498.9,1498.9,1475,1498.35,1481.05,1480.75,1481.59,"1,597.60","1,047.65",448208,664059525.8,"28,530"
2013.csv,2013-04-05,EQ,1505,1509.35,1484.1,1507.8,1493.25,1498.35,1496.77,"1,597.60","1,047.65",932624,1395924269,"59,990"
2013.csv,2013-04-04,EQ,1540.1,1540.1,1501,1543.4,1508.95,1507.8,1512.56,"1,597.60","1,047.65",563169,851824854.8,"27,776"
2013.csv,2013-04-03,EQ,1570,1575,1531,1567.35,1545.8,1543.4,1555.41,"1,597.60","1,047.65",479966,746543574.3,"25,227"
2013.csv,2013-04-02,EQ,1556,1571.2,1541.25,1556.85,1568,1567.35,1557.43,"1,597.60","1,047.65",565166,880205208.7,"34,426"
2013.csv,2013-04-01,EQ,1565,1573.7,1551.25,1575.75,1552.1,1556.85,1561.62,"1,597.60","1,047.65",484406,756459959.7,"19,638"
2013.csv,2013-03-28,EQ,1556,1583.4,1541.65,1556.35,1571.95,1575.75,1561.68,"1,597.60","1,047.65",1532831,2393788394,"66,151"
2013.csv,2013-03-26,EQ,1540.1,1570,1536.15,1543.35,1559,1556.35,1557.67,"1,597.60","1,047.65",890768,1387522017,"40,015"
2013.csv,2013-03-25,EQ,1548.5,1552,1528.4,1542.15,1547,1543.35,1541.92,"1,597.60","1,047.65",928658,1431916781,"44,079"
2013.csv,2013-03-22,EQ,1561.4,1562.1,1532,1559.95,1534,1542.15,1546.93,"1,597.60","1,047.65",1357228,2099535566,"47,896"
2013.csv,2013-03-21,EQ,1563,1574.4,1553.7,1557.65,1566.8,1559.95,1565.67,"1,597.60","1,047.65",832302,1303109149,"66,473"
2013.csv,2013-03-20,EQ,1540,1572.65,1539.95,1546.75,1562,1557.65,1557.99,"1,597.60","1,047.65",2084068,3246947975,"92,043"
2013.csv,2013-03-19,EQ,1564.5,1564.5,1540.45,1566.95,1541.9,1546.75,1548.47,"1,597.60","1,047.65",1869955,2895560617,"36,839"
2013.csv,2013-03-18,EQ,1559.85,1573.65,1554.4,1570.25,1568,1566.95,1564.93,"1,597.60","1,047.65",847494,1326269845,"32,094"
2013.csv,2013-03-15,EQ,1572,1580.4,1560.6,1567.7,1567.25,1570.25,1571.37,"1,597.60","1,047.65",2106199,3309615937,"73,258"
2013.csv,2013-03-14,EQ,1557,1577,1543.8,1551.7,1567.65,1567.7,1556.11,"1,597.60","1,047.65",1525609,2374011174,"49,526"
2013.csv,2013-03-13,EQ,1556.05,1558.7,1548,1560.5,1552.9,1551.7,1551.46,"1,597.60","1,047.65",897248,1392040591,"31,687"
2013.csv,2013-03-12,EQ,1558,1567.95,1548,1566.2,1564.1,1560.5,1554.8,"1,597.60","1,047.65",904726,1406664627,"29,418"
2013.csv,2013-03-11,EQ,1575,1589.55,1556.65,1583.15,1560.5,1566.2,1569.85,"1,597.60","1,047.65",1110665,1743572635,"46,656"
2013.csv,2013-03-08,EQ,1590,1595.65,1574.9,1589.9,1582.35,1583.15,1582.78,"1,597.60","1,047.65",2170751,3435827669,"1,06,027"
2013.csv,2013-03-07,EQ,1561,1597.6,1559.35,1561.2,1589.7,1589.9,1583.32,"1,597.60","1,047.65",1954351,3094372714,"1,08,998"
2013.csv,2013-03-06,EQ,1536.15,1565.5,1536.15,1540.15,1565.5,1561.2,1551.3,"1,565.50","1,047.65",1149755,1783616082,"46,422"
2013.csv,2013-03-05,EQ,1517,1543,1508.6,1513.2,1539.85,1540.15,1533.97,"1,543.00","1,047.65",1720027,2638469407,"61,511"
2013.csv,2013-03-04,EQ,1491,1519.9,1491,1501.85,1519.9,1513.2,1507.13,"1,525.00","1,047.65",1568038,2363233913,"89,306"
2013.csv,2013-03-01,EQ,1515.1,1516,1498,1517,1498.1,1501.85,1502.52,"1,525.00","1,047.65",1268663,1906193516,"70,071"
2013.csv,2013-02-28,EQ,1486.25,1525,1485.25,1483.2,1520.7,1517,1507.97,"1,525.00","1,047.65",2299712,3467898358,"82,632"
2013.csv,2013-02-27,EQ,1495.25,1503.05,1477.3,1496.4,1483,1483.2,1485.18,"1,503.05","1,047.65",1278341,1898561103,"60,897"
2013.csv,2013-02-26,EQ,1467,1499.95,1466,1473.7,1499.5,1496.4,1487.03,"1,499.95","1,047.65",1426835,2121744402,"72,921"
2013.csv,2013-02-25,EQ,1453,1475,1451.5,1455.1,1475,1473.7,1469.46,"1,475.00","1,047.65",865015,1271104109,"61,029"
2013.csv,2013-02-22,EQ,1450,1464.05,1442.3,1451.05,1456.5,1455.1,1454.89,"1,464.05","1,047.65",655347,953455933.4,"40,970"
2013.csv,2013-02-21,EQ,1440.7,1456.85,1440.7,1452.8,1450.85,1451.05,1450.87,"1,457.00","1,047.65",1924573,2792296665,"32,323"
2013.csv,2013-02-20,EQ,1441.5,1457,1441.5,1443.55,1450,1452.8,1452.73,"1,457.00","1,047.65",1130759,1642686705,"30,950"
2013.csv,2013-02-19,EQ,1421.6,1448.9,1412.7,1425.35,1445.3,1443.55,1431.43,"1,455.80","1,047.65",372147,532703955.3,"22,479"
2013.csv,2013-02-18,EQ,1440.1,1441.9,1420,1442.15,1421.45,1425.35,1428.73,"1,455.80","1,047.65",476043,680138680,"17,301"
2013.csv,2013-02-15,EQ,1444,1451.8,1430.65,1447.7,1440,1442.15,1444.23,"1,455.80","1,047.65",910395,1314816616,"44,877"
2013.csv,2013-02-14,EQ,1430.1,1455.8,1429,1435.4,1444.65,1447.7,1448.9,"1,455.80","1,047.65",1473479,2134921398,"43,194"
2013.csv,2013-02-13,EQ,1409.8,1441.65,1405.1,1410.05,1433.5,1435.4,1435.36,"1,441.65","1,047.65",1911333,2743448326,"68,164"
2013.csv,2013-02-12,EQ,1409.05,1415,1401.85,1414.7,1410,1410.05,1409.96,"1,439.80","1,047.65",1112751,1568931224,"41,780"
2013.csv,2013-02-11,EQ,1424,1428.9,1412.25,1422.6,1413,1414.7,1417.33,"1,439.80","1,047.65",1156063,1638526888,"43,496"
2013.csv,2013-02-08,EQ,1386,1437,1385.1,1387.15,1418.1,1422.6,1419.74,"1,439.80","1,047.65",3486809,4950367618,"80,670"
2013.csv,2013-02-07,EQ,1361,1390,1361,1370.55,1386,1387.15,1380.15,"1,439.80","1,047.65",1306391,1803012810,"51,837"
2013.csv,2013-02-06,EQ,1362.5,1375.9,1362,1360.05,1368,1370.55,1367.7,"1,439.80","1,047.65",1786853,2443883404,"33,018"
2013.csv,2013-02-05,EQ,1345.1,1365,1345.1,1356.35,1361.15,1360.05,1360.1,"1,439.80","1,047.65",1080997,1470264310,"43,720"
2013.csv,2013-02-04,EQ,1349,1367.8,1345.15,1348.1,1352,1356.35,1356.73,"1,439.80","1,047.65",1243652,1687301551,"47,857"
2013.csv,2013-02-01,EQ,1344,1352,1342.15,1344.15,1347.9,1348.1,1348.12,"1,439.80","1,047.65",742270,1000669690,"22,910"
2013.csv,2013-01-31,EQ,1348.85,1352.45,1326.4,1346.15,1343.1,1344.15,1344.12,"1,439.80","1,047.65",2156584,2898699644,"46,346"
2013.csv,2013-01-30,EQ,1341,1349.85,1335.8,1344.95,1342,1346.15,1345.73,"1,439.80","1,047.65",1139572,1533551208,"38,454"
2013.csv,2013-01-29,EQ,1341.2,1356.55,1340.3,1345.05,1343.55,1344.95,1347.29,"1,439.80","1,047.65",865902,1166622533,"30,894"
2013.csv,2013-01-28,EQ,1340.3,1349.95,1337.95,1340.5,1345.15,1345.05,1345.16,"1,439.80","1,047.65",1214077,1633131850,"25,501"
2013.csv,2013-01-25,EQ,1323.75,1345,1323.75,1328.55,1343,1340.5,1339.87,"1,439.80","1,047.65",760550,1019039124,"32,918"
2013.csv,2013-01-24,EQ,1305,1336.9,1305,1311.95,1330,1328.55,1329.53,"1,439.80","1,047.65",1749235,2325668648,"43,901"
2013.csv,2013-01-23,EQ,1315.75,1323.75,1298.4,1317.5,1312,1311.95,1309.1,"1,439.80","1,047.65",938827,1229018650,"45,834"
2013.csv,2013-01-22,EQ,1326,1331.7,1308.1,1330,1314.8,1317.5,1323.02,"1,439.80","1,047.65",693315,917268599.3,"21,665"
2013.csv,2013-01-21,EQ,1352.5,1354.9,1327.1,1351,1330.8,1330,1335.87,"1,439.80","1,047.65",630019,841624091.3,"28,024"
2013.csv,2013-01-18,EQ,1362.5,1366.05,1338.05,1362,1350.95,1351,1352.62,"1,439.80","1,045.30",720235,974202808.3,"27,725"
2013.csv,2013-01-17,EQ,1349.7,1371.8,1343,1347.75,1360.75,1362,1362.88,"1,439.80","1,045.30",1514272,2063776655,"64,029"
2013.csv,2013-01-16,EQ,1336.9,1355,1309,1337.45,1344.9,1347.75,1334.25,"1,439.80","1,045.30",2054746,2741536392,"1,01,943"
2013.csv,2013-01-15,EQ,1390,1400,1327,1334.5,1338.05,1337.45,1364.59,"1,439.80","1,045.30",4131489,5637774537,"1,43,245"
2013.csv,2013-01-14,EQ,1319,1348.45,1307.35,1306.35,1335.6,1334.5,1333.24,"1,439.80","1,045.30",2895112,3859884092,"1,02,268"
2013.csv,2013-01-11,EQ,1290,1322.5,1290,1258.4,1305.8,1306.35,1305.15,"1,439.80","1,045.30",3902503,5093369459,"1,10,429"
2013.csv,2013-01-10,EQ,1279.9,1282.1,1255.3,1276.6,1269,1258.4,1265.53,"1,439.80","1,045.30",2261419,2861903596,"1,18,083"
2013.csv,2013-01-09,EQ,1301,1307.4,1273.15,1300.25,1277,1276.6,1284.34,"1,439.80","1,045.30",1567949,2013777949,"59,377"
2013.csv,2013-01-08,EQ,1295,1304.3,1294.3,1294.85,1300.5,1300.25,1299.83,"1,439.80","1,045.30",1170935,1522020960,"70,267"
2013.csv,2013-01-07,EQ,1300,1304,1290.25,1299.2,1295,1294.85,1296.12,"1,439.80","1,045.30",910376,1179960935,"51,121"
2013.csv,2013-01-04,EQ,1285,1301,1280.9,1280.6,1299,1299.2,1292.63,"1,439.80","1,045.30",2614380,3379416657,"69,757"
2013.csv,2013-01-03,EQ,1265,1284,1259.95,1263.3,1282.9,1280.6,1276.67,"1,439.80","1,045.30",1317565,1682101113,"42,033"
2013.csv,2013-01-02,EQ,1267,1272.4,1255.55,1264.15,1262.95,1263.3,1264.24,"1,439.80","1,045.30",940123,1188537323,"48,187"
2013.csv,2013-01-01,EQ,1266.95,1267.9,1260,1255.85,1262.3,1264.15,1264.08,"1,439.80","1,045.30",254790,322075423.2,"9,785"
2014.csv,2014-12-31,EQ,2532.7,2566.4,2525,2530.05,2564,2558.25,2545.03,"2,839.70","1,999.50",786896,2002676445,"38,762"
2014.csv,2014-12-30,EQ,2525,2542.45,2516,2522.9,2530,2530.05,2530.17,"2,839.70","1,999.50",350671,887256474.9,"29,747"
2014.csv,2014-12-29,EQ,2508,2536.95,2507,2505,2521.4,2522.9,2522.46,"2,839.70","1,999.50",389460,982395756.3,"27,095"
2014.csv,2014-12-26,EQ,2486,2510,2465,2479.9,2509.35,2505,2488.46,"2,839.70","1,999.50",313103,779143085.6,"18,772"
2014.csv,2014-12-24,EQ,2515,2520.85,2465.65,2516.7,2485,2479.9,2485.3,"2,839.70","1,999.50",1644486,4087035868,"49,855"
2014.csv,2014-12-23,EQ,2500,2536.65,2494.6,2513.4,2517,2516.7,2514.24,"2,839.70","1,999.50",633238,1592111162,"34,288"
2014.csv,2014-12-22,EQ,2526,2529,2474.4,2510.55,2513.65,2513.4,2495.66,"2,839.70","1,999.50",821977,2051377850,"75,446"
2014.csv,2014-12-19,EQ,2471.3,2523.75,2468,2460.7,2521.95,2510.55,2503.39,"2,839.70","1,999.50",951565,2382141487,"57,351"
2014.csv,2014-12-18,EQ,2455.1,2468.5,2434.8,2444.1,2454,2460.7,2453.57,"2,839.70","1,999.50",740722,1817416899,"45,590"
2014.csv,2014-12-17,EQ,2453.4,2470,2405.25,2443.05,2449,2444.1,2445.41,"2,839.70","1,999.50",1143538,2796418558,"70,509"
2014.csv,2014-12-16,EQ,2350,2459.25,2345,2358.65,2449,2443.05,2426.81,"2,839.70","1,999.50",1669570,4051731094,"1,34,989"
2014.csv,2014-12-15,EQ,2384.9,2385,2352.25,2450.7,2365,2358.65,2370.64,"2,839.70","1,999.50",1743894,4134147758,"1,03,344"
2014.csv,2014-12-12,EQ,2500,2520,2422.65,2492.15,2455,2450.7,2459.33,"2,839.70","1,995.00",1190393,2927564129,"83,243"
2014.csv,2014-12-11,EQ,2500.6,2522.9,2487,2507.9,2496.65,2492.15,2505.66,"2,839.70","1,995.00",969411,2429018330,"49,348"
2014.csv,2014-12-10,EQ,2515,2531.9,2496.2,2514.85,2506.7,2507.9,2512.45,"2,839.70","1,995.00",1043985,2622959840,"1,00,215"
2014.csv,2014-12-09,EQ,2516,2559,2509.1,2512.8,2511.65,2514.85,2532.85,"2,839.70","1,995.00",1243970,3150789700,"1,09,440"
2014.csv,2014-12-08,EQ,2595,2595,2501.65,2578.95,2515.7,2512.8,2522.01,"2,839.70","1,995.00",1616287,4076299040,"83,979"
2014.csv,2014-12-05,EQ,2640.9,2649.8,2572.15,2637.95,2575,2578.95,2589.62,"2,839.70","1,983.05",1179838,3055331984,"76,304"
2014.csv,2014-12-04,EQ,2664,2667,2629.9,2635.35,2642,2637.95,2643.38,"2,839.70","1,983.05",642654,1698779852,"47,929"
2014.csv,2014-12-03,EQ,2671.9,2673.4,2618.5,2657.3,2635.15,2635.35,2635.32,"2,839.70","1,983.05",1547335,4077728601,"60,721"
2014.csv,2014-12-02,EQ,2693,2710.95,2649.35,2692.95,2651.4,2657.3,2682.07,"2,839.70","1,983.05",718286,1926496920,"27,819"
2014.csv,2014-12-01,EQ,2650.5,2700,2645.25,2643,2691.9,2692.95,2684.75,"2,839.70","1,983.05",948177,2545619658,"50,222"
2014.csv,2014-11-28,EQ,2658.35,2691.9,2635.35,2653.3,2642.6,2643,2653.27,"2,839.70","1,970.00",994884,2639698857,"48,620"
2014.csv,2014-11-27,EQ,2627.3,2668,2625.3,2627.3,2658,2653.3,2642.06,"2,839.70","1,970.00",866209,2288571907,"49,902"
2014.csv,2014-11-26,EQ,2630.05,2656.35,2615,2636,2625.15,2627.3,2629.81,"2,839.70","1,970.00",792400,2083865198,"64,737"
2014.csv,2014-11-25,EQ,2660,2679.4,2616,2657.7,2647.2,2636,2638.19,"2,839.70","1,970.00",1185842,3128481896,"1,08,334"
2014.csv,2014-11-24,EQ,2622,2665,2622,2622.15,2662,2657.7,2646.17,"2,839.70","1,970.00",971383,2570442965,"74,150"
2014.csv,2014-11-21,EQ,2608,2640,2586.65,2605.45,2615.05,2622.15,2614.63,"2,839.70","1,970.00",1000797,2616711671,"79,151"
2014.csv,2014-11-20,EQ,2588,2610.25,2560.55,2573.75,2608.5,2605.45,2589.44,"2,839.70","1,970.00",897693,2324523396,"49,550"
2014.csv,2014-11-19,EQ,2598,2598,2557.45,2585.85,2577.8,2573.75,2570.88,"2,839.70","1,970.00",932873,2398305825,"79,245"
2014.csv,2014-11-18,EQ,2620,2626.65,2579.75,2618.3,2585.7,2585.85,2597.99,"2,839.70","1,970.00",733513,1905657137,"88,497"
2014.csv,2014-11-17,EQ,2595.1,2625,2592.25,2606.45,2615,2618.3,2609.64,"2,839.70","1,970.00",785276,2049285459,"40,229"
2014.csv,2014-11-14,EQ,2585.2,2611.15,2575,2588.45,2598.95,2606.45,2593.57,"2,839.70","1,970.00",728587,1889643562,"61,264"
2014.csv,2014-11-13,EQ,2595,2604.9,2565.15,2591.75,2590,2588.45,2585.94,"2,839.70","1,970.00",822770,2127631392,"48,660"
2014.csv,2014-11-12,EQ,2580,2611,2575,2580.7,2595,2591.75,2598.95,"2,839.70","1,970.00",660291,1716065748,"55,902"
2014.csv,2014-11-11,EQ,2578,2594,2555.4,2569.65,2574.4,2580.7,2576.41,"2,839.70","1,970.00",624970,1610177813,"48,869"
2014.csv,2014-11-10,EQ,2575.1,2582,2551,2572.85,2575,2569.65,2562.92,"2,839.70","1,970.00",770982,1975965166,"1,01,497"
2014.csv,2014-11-07,EQ,2604.8,2615.7,2557,2599.5,2570,2572.85,2575.55,"2,839.70","1,970.00",1063370,2738767874,"61,131"
2014.csv,2014-11-05,EQ,2638,2638,2590,2590.35,2605,2599.5,2600.96,"2,839.70","1,970.00",1155321,3004948032,"96,379"
2014.csv,2014-11-03,EQ,2649,2649,2580.5,2607.85,2596,2590.35,2604.36,"2,839.70","1,970.00",1270816,3309658063,"89,320"
2014.csv,2014-10-31,EQ,2561,2620,2561,2558.2,2614.55,2607.85,2593.12,"2,839.70","1,970.00",1585035,4110193131,"76,177"
